"State"	"Metro"	"StateCodeFIPS"	"MunicipalCodeFIPS"	"SizeRank"	"2010.01"	"2010.02"	"2010.03"	"2010.04"	"2010.05"	"2010.06"	"2010.07"	"2010.08"	"2010.09"	"2010.10"	"2010.11"	"2010.12"	"2011.01"	"2011.02"	"2011.03"	"2011.04"	"2011.05"	"2011.06"	"2011.07"	"2011.08"	"2011.09"	"2011.10"	"2011.11"	"2011.12"	"2012.01"	"2012.02"	"2012.03"	"2012.04"	"2012.05"	"2012.06"	"2012.07"	"2012.08"	"2012.09"	"2012.10"	"2012.11"	"2012.12"	"2013.01"	"2013.02"	"2013.03"	"2013.04"	"2013.05"	"2013.06"	"2013.07"	"2013.08"	"2013.09"	"2013.10"	"2013.11"	"2013.12"	"2014.01"	"2014.02"	"2014.03"	"2014.04"	"2014.05"	"2014.06"	"2014.07"	"2014.08"	"2014.09"	"2014.10"	"2014.11"	"2014.12"	"2015.01"	"2015.02"	"2015.03"	"2015.04"	"2015.05"	"2015.06"	"2015.07"	"2015.08"	"2015.09"	"2015.10"	"2015.11"	"2015.12"	"2016.01"	"2016.02"	"2016.03"	"2016.04"	"2016.05"	"2016.06"	"2016.07"	"2016.08"	"2016.09"	"2016.10"	"2016.11"	"2016.12"	"2017.01"	"2017.02"	"2017.03"	"2017.04"	"2017.05"	"2017.06"	"2017.07"	"2017.08"	"2017.09"	"2017.10"	"2017.11"	"2017.12"	"2018.01"	"2018.02"	"2018.03"	"2018.04"	"2018.05"	"2018.06"	"2018.07"	"2018.08"	"2018.09"	"2018.10"	"2018.11"	"2018.12"	"2019.01"	"2019.02"	"2019.03"	"2019.04"	"2019.05"	"2019.06"	"2019.07"	"2019.08"	"2019.09"	"2019.10"	"2019.11"	"2019.12"
"Rowan County"	"NC"	"Charlotte-Concord-Gastonia"	"37"	"159"	443	154900	155000	149900	149900	149900	144900	139900	139000	136200	135000	130000	129900	129900	130000	135000	134632.5	135000	139838.5	139738.5	135450	135000	134900	129900	129900	129500	129900	134000	129900	125000	125000	121900	120250	120900	119950	124777	124777	124900	125000	129638.5	134900	138500	134000	134900	129900	129838.5	129900	128900	128950	128400	132900	129900	129900	129900	131950	130000	133000	129900	129738.5	128400	122500	125000	129900	134500	135900	154000	150000	155850	154900	152750	149900	149900	149945	149900	149900	150245	154949.5	157995	159900	159900	159900	159900	159900	159900	159900	161590	159900	164900	169500	174102.5	174000	174900	173450	178450	175000	170200	168875	169500	167838.5	170000	174950	178200	178900	177900	180000	189900	187700	184000	185900	185000	182000	185000	189430	187900	190000	192500	199250	195900	194000	193950	192900
"Robeson County"	"NC"	"Lumberton"	"37"	"155"	460	99000	99949.5	99000	105000	98900	109900	115000	120000	125000	125000	125000	120000	118000	125000	124900	120000	115000	119900	119500	125000	129900	129700	129000	129900	139900	139900	139400	134900	139400	129900	125250	129900	119997.5	119900	124900	119950	119900	119900	119950	123250	119950	119900	123250	124950	125000	121500	119900	120150	121400	119900	119250	115000	114900	119900	121750	121200	115000	110000	114000	119900	117000	109900	112500	109500	110000	115000	119900	119900	119900	121500	115000	115000	109999	110000	115000	111500	115000	118000	118950	119947.5	115000	111750	115000	107700	99900	103500	112900	119500	119900	119000	120000	119950	119000	119000	119900	119000	114900	115000	109900	109900	119000	123250	115450	112900	115000	118950	119900	115000	109750	108824.5	110000	115000	117500	119900	120000	120500	120000	120000	123000	125000
"Orange County"	"NC"	"Durham-Chapel Hill"	"37"	"135"	462	320000	324900	324900	324500	329900	328950	324900	325000	329000	325000	325000	318200	299300	300495	3e+05	306000	3e+05	299900	294950	289900	295000	295000	3e+05	297900	295000	299000	299900	299900	299700	287500	287500	279900	274950	274900	269850	259900	259900	274500	299000	309400	319800	322858	315000	3e+05	3e+05	314750	3e+05	298400	298400	3e+05	315000	324000	329000	325000	319900	325000	330000	331900	334900	339400	346450	349900	367900	378000	385000	379900	379995	381990	382000	379000	374900	369700	375000	365634.5	369000	372500	374950	368000	362900	360000	360000	369000	372450	375000	369000	375000	379450	385000	389500	392455	389900	385000	380000	390000	386500	375000	378930	385000	391250	403900	399900	399900	399900	398500	398000	389000	389700	386250	375000	390500	402000	419900	413940	419770	425000	412000	420000	403990	410000	409900
"Wayne County"	"NC"	"Goldsboro"	"37"	"191"	493	149950	149950	155000	159900	162900	163000	159900	155700	158250	150000	155300	157000	157000	155000	159900	157000	156950	158900	156900	154900	155000	154900	149900	149900	149400	149900	149900	152000	149900	152700	148900	142500	142000	144700	142999	142900	144900	145900	149900	149900	155900	155300	149900	149900	149900	149900	149900	158900	150000	151400	152500	156496	158900	154900	158400	152900	154900	154000	152900	149900	149700	152900	149900	156000	165000	165000	169900	169900	168450	168000	163000	163500	159900	161900	167900	163500	162900	160000	164450	162900	160950	159000	162900	162000	159900	159900	159900	161900	164900	164900	165000	164900	164900	159875	163400	165000	165000	167000	165000	164900	169000	169900	166200	165000	164194	159800	161400	159000	159200	158889	159900	169700	170450	169400	159900	164000	161900	160000	164900	164900
"Harnett County"	"NC"	"Dunn"	"37"	"085"	520	176900	179900	179900	180000	180000	179700	179500	178000	178650	179000	177500	175000	176500	179900	179900	179900	179900	179900	179900	179900	179900	179900	179900	179900	179925	179900	177950	179725	178850	178000	177250	174900	171000	169900	170000	174900	175587.5	178000	179900	182000	189900	189900	191900	195000	192800	191495	189995	197900	192600	194500	189900	192950	189900	189000	189000	186950	184900	182700	180000	179900	179900	182700	179900	183500	187250	186700	185000	185000	189700	187500	186995	185000	181650	182700	182450	187245	189700	189999	189949.5	193700	193500	189900	185850	189099.5	189900	189900	196700	199900	199900	199000	199000	197900	194945	194900	199000	202950	199990	199900	2e+05	205000	205000	209000	207000	207500	212000	210000	210000	214838	215000	225000	224000	229900	229500	225000	224999	222900	224050	225000	227000	225000
"Brunswick County"	"NC"	"Myrtle Beach-Conway-North Myrtle Beach"	"37"	"019"	551	279900	274900	274900	269000	265000	259900	258990	259900	249000	244900	246250	240000	239000	239000	239517.5	240000	239000	229900	224900	224900	223355	224900	219000	212500	209900	209000	209900	203802	209250	209900	209000	205000	205900	199900	199900	204900	205690	218899	224900	229900	232900	236200	239000	238500	245000	247425	249000	245000	239900	249900	259900	249900	250000	249900	249900	250000	264900	250000	254500	249000	250000	249000	247900	249000	249975	249900	249900	254000	249972	252700	259000	249994.5	239900	239900	251175	259000	261450	264000	264250	264990	264900	264900	264990	264680	254900	249988.5	254900	267900	269900	269900	274900	275000	279900	279000	275000	281935	279495	275000	284900	297250	299900	308900	299500	299900	304900	299620	299000	296425	295000	294900	288460	294900	294900	294500	295900	299000	3e+05	310000	313700	317786
"Henderson County"	"NC"	"Asheville"	"37"	"089"	554	259000	249900	249900	249000	249900	248000	246200	239900	244400	244450	244900	239500	239000	234700	230000	229900	234250	233500	229000	229000	225000	225000	225000	224450	225000	224900	224900	229500	229000	224900	224000	224000	219900	219900	219900	219500	222900	225000	229000	229950	234900	235000	237500	234900	235000	239000	239900	239900	239000	239900	239900	244900	249900	250000	255900	259000	259000	259000	259000	258500	250000	250000	259799	269000	269000	269000	269000	269500	269000	269900	274900	272500	285000	283000	285000	279000	275000	275000	285000	289900	295000	289900	299000	299900	319000	323897.5	319000	325000	334000	329000	339000	329900	325000	323900	319999	325000	325000	329000	325000	322500	325000	320000	325000	325000	330000	329900	325000	325000	330000	333000	330000	339000	345000	349500	349000	349900	349900	349000	349000	345000
"Craven County"	"NC"	"New Bern"	"37"	"049"	563	194500	186000	189000	187000	187900	189500	187500	185000	184900	184250	184900	179900	172000	169900	172000	179900	184000	179900	179000	178000	179900	175750	174900	174900	174400	172900	174900	169999	170000	174000	165000	165000	165000	159900	163500	164900	167750	169900	169900	170000	174900	173500	174900	174900	174900	170000	165000	165000	163700	164700	168000	169900	170000	173900	172450	169000	167750	165000	165000	165000	168500	164700	164900	165000	169000	169000	169900	169500	170000	169999	174500	172950	173200	173500	174900	174900	175000	175000	170000	170000	170000	169900	169900	169900	167500	169900	174900	178750	183450	182900	180000	179000	180000	179900	179900	179000	175000	175900	179900	179000	180000	180000	181900	179900	180000	177900	172500	172200	175000	185600	192990	2e+05	2e+05	2e+05	2e+05	2e+05	207702.5	199900	2e+05	2e+05
"Cleveland County"	"NC"	"Shelby"	"37"	"045"	593	119900	116450	115000	115000	115000	110000	112000	115900	116000	117000	116950	115000	112250	109900	109900	115900	119000	122000	124900	125250	128000	125000	125000	125000	129900	123500	122450	119950	123250	124900	121700	124995	119000	119575	125900	127500	122500	120000	123750	124900	125000	124900	129000	127500	129700	129000	127000	120000	119250	125000	135000	136750	139000	140000	139250	139000	139900	138900	134950	138500	139000	139900	129900	133000	138650	139250	140000	145900	144950	137900	134900	134245	131072.5	129900	129900	130500	128700	129900	134900	131500	135000	139900	134445	132900	131495	129900	129900	131450	139900	141000	135500	138500	139900	133000	134900	134900	134900	134450	135000	134900	129900	125000	125900	125000	125000	118250	110000	112500	115000	109900	110900	115000	119000	124900	119900	119000	119900	124900	124900	123250
"Nash County"	"NC"	"Rocky Mount"	"37"	"127"	604	144950	144900	149900	146900	145900	144900	144250	142250	144500	144225	144900	140000	139900	139900	139900	139900	139900	137200	135900	138500	139900	138500	136900	130000	131000	129900	134900	129000	132900	129900	129950	129900	128600	129900	129900	130900	127700	129900	130950	132900	134900	135990	132650	134500	129950	129900	128500	125000	126900	126900	127900	129900	129700	129800	129900	132200	129900	129900	129900	129900	129900	129900	129900	129995	134900	134900	136950	135000	137250	136950	131250	129900	132495	137700	139000	139900	139800	139900	139900	144900	145900	144900	139900	141900	139900	139900	139895	142000	142900	148328	149900	146900	149900	147900	154900	149900	155000	159900	167200	159900	167450	169900	169500	174850	179900	179250	175000	175900	175450	177990	183990	183280	179990	169950	172745	174500	170000	169500	174900	178700
"Rockingham County"	"NC"	"Greensboro-High Point"	"37"	"157"	614	117700	115000	118950	116900	115950	114900	112900	111950	114900	114950	119000	110000	108900	109900	115000	109900	117250	115000	119000	117900	115000	114000	117200	109950	110000	109900	115000	109900	110000	111000	108000	109900	1e+05	108000	114900	105900	110450	110000	114900	117900	114900	117350	118500	119900	119900	119900	119400	109900	114500	116000	114900	109900	116000	119900	118950	115000	117420	114900	115000	114900	114900	117900	115500	119000	124900	138250	139900	119900	109000	109450	113750	119000	119999	124900	129900	129900	124900	124900	124900	124900	124900	118000	115000	115250	115500	115000	114900	105250	109900	115000	115000	119000	124900	128000	129000	120900	115450	116200	119900	121900	129900	129900	129900	131000	134900	129900	129900	125000	129900	127000	129900	134900	134900	143500	139900	139372	139950	145900	143075	139900
"Burke County"	"NC"	"Hickory-Lenoir-Morganton"	"37"	"023"	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184808	199900	197999	189900	189900	189500	191900	191900	194500	189900	184950	185000	184900	187900	184900	195000	185000	185000	184900	182900	184200	183250	184900	184950	186500	189900	189900	199700	197000	199900	194900	189900	185000	186000
"Moore County"	"NC"	"Pinehurst-Southern Pines"	"37"	"125"	645	299000	289000	289000	289000	288250	284000	280000	284876	281886	280000	279900	279900	279000	275000	279000	279000	274950	269000	259950	258450	254900	255000	249900	244900	244250	237500	239000	239900	239900	239000	235000	239000	239900	239900	235000	233500	236750	240000	245900	249900	254900	255000	255000	254900	254000	250000	250000	250515.5	249900	244770	246050	249900	249900	254900	258700	259900	263288.5	259900	258615	255000	255000	250000	252400	259000	262700	269000	264900	262750	259000	259900	262150	259450	260000	260000	266950	269995	269900	272000	270000	269000	268900	273474.5	275000	277400	275000	275000	277999	279000	279900	282157.5	289000	289000	289000	289000	289500	290000	292000	291400	291700	295000	292900	295000	289900	289999.5	294450	295000	294500	289999.5	288999.5	290000	295000	297216.5	299900	3e+05	3e+05	302264	3e+05	306499	305000	306500
"Caldwell County"	"NC"	"Hickory-Lenoir-Morganton"	"37"	"027"	664	149900	149900	149900	154900	144900	144900	149250	144900	139900	135900	134900	129900	129900	129900	138700	134900	134900	134900	134900	139900	137950	133900	129900	128900	129900	129900	124950	124900	124900	129900	134000	135000	149900	149000	149900	149900	139000	135000	136900	139900	143400	139950	140000	140000	140100	139900	139900	139900	137750	137500	136500	139900	144900	139900	139900	139900	136900	139900	135000	133400	132900	132900	131000	139900	145000	139900	139900	143900	139900	140000	147500	143900	144950	144700	158450	157900	159900	159450	149900	149900	149700	149900	147900	144900	149900	144900	145900	149900	164900	159900	165000	165000	174900	159900	164950	165000	164500	162900	167000	164900	169900	169900	173900	169900	178500	184450	181950	179900	189900	184700	182200	189950	189900	199900	199900	207450	205900	199000	189900	193500
"Wilson County"	"NC"	"Wilson"	"37"	"195"	680	145000	141900	139900	139900	137500	139900	139900	136400	133900	135000	134900	135000	135000	139900	139900	144900	146900	146700	149900	145000	139900	139900	129900	129000	127500	129900	129900	128950	135000	139900	139900	129900	129900	129900	135000	132900	136950	130700	132950	132950	132900	135000	139900	136950	139900	139900	135000	134900	130000	134900	135900	138700	139900	139900	139900	134900	132900	129900	129900	129500	135000	134900	136200	135000	148500	135000	137900	138000	135000	135000	116450	117900	119900	125000	129500	129100	136400	139500	136900	134900	130950	134900	132900	132000	134500	134900	136750	136500	135000	139900	143500	143900	144900	140000	143400	142500	140990	144948	145000	139900	140897	144900	143995	144900	147500	145450	145000	144990	159900	149900	149900	154900	154900	160000	155900	165000	164900	150950	151149.5	154950
"Lincoln County"	"NC"	"Charlotte-Concord-Gastonia"	"37"	"109"	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220000	225000	229990	227300	237200	237500	244900	237750	232495	233990	229500	226000	222990	225000	230000	232990	239900	249000	249900	249950	250000	250000	259000	257700	259900	262925	289000	279990	299970	3e+05	299700	299900	299900	299900	299900	309900	298750	297940	295500	309900	310000	319490	310000	299900	299900	304900	309900	314950	314950	326643	325000	325000	319990	315000	313800	308047.5	299900	305995	309000	303695	306397	303120	318480	323945	325000	332990	329525	334950	329900	325000	323900	329945	325000
"Surry County"	"NC"	"Mount Airy"	"37"	"171"	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182500	180000	164999	169000	169500	151500	149900	149900	144000	141500	139900	140000	149900	149900	149900	149900	148700	139900	145000	139900	135000	138000	139900	147000	149950	156900	159900	149900	150000	154000	152950	149900	149900	150000	154900	153000	154900	161400	159950	159900	159900	159900	165000	159500	166750	175000	169900	173500	174900	164900	159900	155000	156000	159900	165000
"Wilkes County"	"NC"	"North Wilkesboro"	"37"	"193"	765	189900	189900	179900	179900	179900	179900	179900	176500	174900	179900	179900	175000	174900	179900	179900	169900	179900	179900	174900	175950	179000	175900	179900	179900	170000	172900	169900	159900	159900	164900	159900	169900	168600	168500	159900	149900	149900	149900	157000	159900	159900	169900	169900	169900	169900	169900	169900	169900	160000	159900	161000	168750	175000	169950	179450	179900	175000	172500	172000	174900	169900	169900	174900	174900	175000	179900	179900	184950	184950	179900	189000	185500	179900	179900	186500	199000	185000	185000	195000	189900	189000	189000	187000	184900	189900	190000	199000	199000	199000	199900	189900	197450	199000	199000	199000	199900	199250	196250	198900	189900	199500	199000	199900	199900	214700	209900	219900	209000	199900	199900	195000	202450	210000	214900	214900	217000	219900	209900	219900	226500
"Rutherford County"	"NC"	"Forest City"	"37"	"161"	776	199500	199000	194000	197500	189900	189900	189900	185000	190000	199000	199900	198900	195000	199000	197500	197200	199000	199500	189700	186450	180000	179900	179900	174900	170000	164900	164900	164900	162000	165000	169000	164900	169900	169000	169900	175000	175000	179000	185000	189000	189900	194700	189000	194900	194900	189900	188100	189000	183250	179900	182500	189000	189900	189900	189900	195000	195000	189900	194950	194900	182500	186450	189900	193000	189949.5	189900	189000	187500	189000	189900	189900	189900	189000	189000	189000	195000	199900	199950	2e+05	209000	202450	209700	199900	199900	199900	195000	195000	199000	219450	224900	229900	229900	238250	229000	229000	234900	229450	229900	236800	228975	227000	229000	237750	239000	239500	239000	244500	240000	239000	229900	229000	239900	250000	249500	257500	257000	256600	249900	249900	249900
"Carteret County"	"NC"	"Morehead City"	"37"	"031"	789	329000	330000	329000	325000	329000	329000	325000	324900	324900	324900	320000	315000	299900	299900	3e+05	311000	311000	3e+05	299900	303950	310000	299999	299900	299000	298500	279900	285500	285000	279900	280000	276000	274950	275000	274900	270000	269000	270499.5	269850	269000	269900	269900	274900	271500	274900	275000	275000	269000	265000	265000	269900	272999	277500	278252	275000	275000	279000	279500	279000	279900	280000	285000	290000	285900	291484	288900	284900	279900	284900	284000	280000	277000	275000	274900	279900	285000	279900	278900	275000	275000	284900	285000	289000	284800	280000	284500	285000	287500	289250	289000	293312	299000	299000	299000	299000	299000	295000	295000	299900	299900	299900	3e+05	309000	305000	304000	309000	308995	299999	299900	299900	304500	299500	305000	304700	309000	315000	314450	319850	324900	324250	324000
"Chatham County"	"NC"	"Durham-Chapel Hill"	"37"	"037"	820	329375	337000	319000	314900	314000	3e+05	311024	311024	319900	319000	312265	307900	299990	299900	299900	299900	302700	300990	299990	298950	299990	305490	299970	290500	312900	314000	309999	3e+05	3e+05	299900	309613	299900	299900	307450	299900	290950	295945	311000	324900	349900	329950	342900	340400	331990	339990	348796	349000	336900	337200	346990	356990	362695	369900	375000	375000	379850	374400	384850	367000	370900	363500	367450	374900	384995	399900	406950	399995	392650	399900	395000	397000	394900	399990	409900	429990	449000	449400	449995	435000	430000	429900	449900	449995	437714.5	429999	429999	450000	450000	450000	450000	450000	447890	450000	453245	449995	450000	450000	449990	449990	449450	449450	453010	448995	434995	450000	455760	465000	475000	468709	467086	475000	465000	475000	479317	459900	459945	460000	467995	479900	484037.5
"Sampson County"	"NC"	""	"37"	"163"	823	172900	192900	171400	189900	179750	159900	158950	154900	136450	149900	155000	141250	135950	134900	135900	147500	159900	168500	165900	165000	149900	158000	144500	137450	139900	139900	140000	135000	149450	152000	152000	159950	149900	148000	159900	150000	149900	148950	154600	157450	149950	149900	149900	165450	169900	166825	157250	162000	163250	169000	166625	157900	149900	163500	160450	144900	149700	146900	140000	144900	139000	139000	134900	135995	127900	129950	134900	139900	140900	139900	139900	139900	144950	137400	139900	158000	149900	139900	148200	143000	141000	145450	149900	143000	139900	135000	139900	149900	149900	149900	137500	147450	152900	149700	142500	142250	132400	142500	145250	149900	147400	151950	159000	158000	155000	155000	155000	154200	160950	166500	166500	175000	189900	185400	179900	175000	187450	179900	179900	178900
"Franklin County"	"NC"	"Raleigh"	"37"	"069"	851	184900	185000	183500	179950	180550	189000	185000	184900	188850	185000	185000	175000	180900	179900	174600	179000	177990	169900	169900	168400	169000	161250	162500	166945	159900	158000	159900	159900	154400	154000	152700	159900	162250	169900	169900	159900	180000	189900	184900	175000	179900	184950	188850	193250	186450	189900	185450	189900	189900	205000	206000	199900	199900	195000	199450	199845	199000	179990	179990	184900	180000	184900	180100	193995	209950	215000	224900	225000	219990	219990	218750	223547.5	220000	223657	215000	215000	220000	219900	224700	220000	229900	235000	239900	242200	246900	249900	247050	249900	250000	241490	241505	244900	247500	248400	249900	250000	258000	259195	250490	258490	250409.5	255000	255900	250744.5	255390.5	259900	259900	259990	264490	264900	262749.5	259900	259900	265000	260990	262999	261425	264945	260000	258000
"Stanly County"	"NC"	"Albemarle"	"37"	"167"	852	169700	168900	164900	168595	169500	165000	164900	164900	159900	159900	159950	159900	154950	150000	154900	159900	164900	164950	168000	166250	155900	149950	146500	145000	142500	139900	144500	139900	139900	139500	139250	139250	139250	139950	139900	139000	139900	145000	146000	149500	149950	155000	155000	149500	149900	149900	158650	159000	149000	149900	164900	164900	164900	164900	164900	164900	164150	153000	164900	169900	164900	162900	159000	159900	159900	159500	164900	164900	159200	164900	164900	164200	163900	159900	174500	179950	180000	180000	179900	179500	174950	171900	175400	168000	167000	169980	172900	181900	184900	189900	199500	199900	209400	215000	214700	205000	207802.5	199949.5	210900	199900	209500	214000	218250	218250	218900	211900	219250	219900	213000	223400	223150	233485	239000	235000	234900	235000	235900	220000	229000	222900
"Granville County"	"NC"	"Oxford"	"37"	"077"	860	175000	175000	184900	179900	179900	179900	176700	177495	179900	179700	174900	174500	177990	178500	176900	172500	176400	178499.5	176400	174900	175000	175000	174900	169950	169900	169900	173750	175000	174950	174500	174500	174500	168500	165000	165000	165000	165000	169900	169000	174500	175000	174900	169900	169900	169900	168987	169900	165000	162500	169900	167500	169900	174700	179500	182250	184450	178240	176885	186250	183000	179425.5	179000	180490	184900	189900	189900	189000	179900	176500	189450	189000	189900	190000	189950	189900	212000	196249.5	219000	209200	231000	231000	225000	231000	235000	229900	227900	224700	222000	224500	225000	229900	224950	229900	236500	239560	238950	239900	254950	247450	249400	229900	234899	234899.5	226500	238000	239950	244990	247995	256500	255000	259900	264900	265000	269460	274020	272490	277000	275000	273265.5	273631
"Lenoir County"	"NC"	"Kinston"	"37"	"107"	865	125333	124900	125616.5	119900	120000	124900	120000	119900	122900	119450	119900	118000	118900	114950	118900	114900	116450	119900	124900	118700	115450	114900	114900	113950	119900	119900	124900	119000	118250	119900	119900	124945	115450	114900	113000	110000	110000	114900	113000	113500	114900	115000	118900	118900	119450	119900	118900	114700	110000	99999	99000	99000	105000	104250	107950	109000	107400	119900	119900	119900	119900	112250	110000	110000	113900	119000	116900	114900	110900	115000	113000	114900	114000	114500	114500	119250	119900	119900	119000	115950	115000	115000	114900	114900	113500	114000	114900	124900	124900	116000	118900	118000	118000	114900	112000	114900	114900	114900	114950	113450	115000	113000	114000	115000	115000	115000	119000	115000	112900	109500	118950	116450	117500	114450	117500	112000	110000	109900	109900	109900
"Haywood County"	"NC"	"Asheville"	"37"	"087"	868	250000	250000	249900	245250	249000	248000	249000	249000	249900	244950	245000	239000	235000	234850	235000	231000	235000	229900	229500	229900	229000	225000	224900	220000	225000	220000	220000	215700	219000	219700	215000	215000	215000	2e+05	209000	209000	208500	215000	219950	224000	225000	229250	225000	224000	219000	220000	219900	219900	214700	219000	224500	221000	225000	222500	223750	224900	225000	220000	219900	218500	209450	208000	205000	219000	224000	225000	229900	229900	230000	234500	235000	235000	235000	234000	229000	238937.5	239000	244000	245000	249000	249000	249500	249500	249500	250000	250000	255000	265000	274000	269000	265800	269000	265000	264700	274000	269900	269500	269500	259900	259900	261000	259900	269900	279500	283750	287500	285000	289000	282500	278750	277000	279000	279900	289000	285000	284200	289900	289000	285000	285000
"Duplin County"	"NC"	""	"37"	"061"	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127000	129000	129950	134950	157000	167900	175000	169900	175000	161450	165000	174900
"Columbus County"	"NC"	""	"37"	"047"	878	139900	140000	139450	145000	136500	139900	147000	149000	149000	139900	137000	137000	133000	126500	128000	128000	136900	139900	136900	137950	134900	132500	125900	122900	124500	124900	125000	125000	125000	129000	125000	135000	129500	125000	129900	124900	125500	139000	139500	139900	139900	145000	145000	140000	139900	136000	135900	134900	130000	130000	135000	136950	139000	138500	139950	139000	139450	139900	148000	149900	147000	148000	149000	149950	149900	149000	150000	151700	154900	150850	149900	147750	139900	139000	145900	145900	139000	139000	148700	149000	141900	137500	139500	134450	139000	139000	147000	139500	149000	140000	149450	142500	139500	137500	131700	128000	127750	128000	132000	134450	138500	139000	148000	148000	152000	156500	159900	159450	156000	144500	145000	152900	149900	149250	142500	139900	137000	140000	149900	159000
"Lee County"	"NC"	"Sanford"	"37"	"105"	880	179900	179700	174900	174900	171500	170750	169000	168000	169250	169500	169500	164975	169500	168500	169900	169950	173000	167900	159900	159900	159900	159900	165000	166325	163500	160000	160000	154900	158480	152900	149500	149900	145000	144900	149250	147990	149900	149700	154900	159900	159900	159900	158500	151500	155000	149500	149900	145200	143050	142500	142500	148500	157900	157700	159990	159900	159900	159900	159900	155300	150000	159900	159000	159425	159900	159900	159900	162000	164900	167000	169995	169995	165000	164900	165000	169700	175000	185000	194000	189500	179900	174900	172700	168400	179900	174700	174900	179900	178377.5	179900	184900	176540	175757.5	175250	177950	177180	179900	179135	179900	186450	187900	178000	174900	174050	174000	174900	173700	169500	178687.5	180000	180500	183000	184950	184750	189500	189900	192000	189900	195250	194750
"Edgecombe County"	"NC"	"Rocky Mount"	"37"	"065"	891	74000	76500	74900	75000	75000	74900	74999.5	74900	79500	78000	79500	76000	76000	74999.5	75000	76000	75000	72000	69900	71900	74900	75000	70950	74900	72900	70000	70000	69900	69900	69900	69500	70000	79900	80000	85000	80000	79000	78500	82400	79000	79000	73650	72000	71700	74900	74900	74700	74400	77500	79000	74950	78000	74900	77900	76900	74900	69900	73000	74450	74900	75900	74900	77900	75000	78000	78750	74000	75250	75700	79000	79250	79500	79500	79250	75000	78875	79700	79000	76900	77500	79900	77900	79000	79450	78800	75000	73625	77500	76250	72200	79900	77999.5	79900	79900	83400	79999.5	79500	79900	79900	83900	79900	81500	80000	78000	79900	75000	75000	77500	67750	68000	75000	74950	76900	79000	76881.5	79000	75000	75000	79450	83900
"Halifax County"	"NC"	"Roanoke Rapids"	"37"	"083"	913	155950	157500	161250	160000	157000	154950	154900	152950	150000	157000	157950	149900	140000	148900	145000	134700	133500	135000	134900	137900	137900	134900	137900	134500	130950	127000	129900	132250	134900	132900	129900	126900	122250	125000	125000	125000	119900	119700	114950	114900	115000	115000	115000	117250	119000	118750	119250	110000	109900	1e+05	110000	115000	127950	119950	119900	124900	129500	129900	119000	115000	115000	118500	119900	122500	124900	125000	131400	129900	129900	125900	133700	129900	129450	125000	119000	115000	119700	124400	129000	129500	129000	119900	120000	119000	125900	119000	119900	129450	124900	119900	119950	125000	124900	132950	124900	123450	119900	110000	112000	124950	119750	126850	125450	114040	113450	118450	110000	109950	112685	112685	114900	119950	124900	124900	119900	119900	122500	119700	125000	129900
"Pender County"	"NC"	"Wilmington"	"37"	"141"	948	259000	251000	249900	245000	249000	245000	239961	240000	239900	239900	235000	229000	225000	219000	231000	229900	233000	229000	223358.5	225000	220225	229000	229450	222400	220000	225000	221256	220000	215950	224100	225000	229900	223700	214474.5	214049	220225	225000	226400	229000	234900	241455	242670	244000	243900	242870	243900	239900	239900	239900	245000	249900	259000	253900	254950	259000	259900	250000	252400	259000	251900	250000	259000	259900	265000	269000	268900	269450	268750	269250	265000	268750	270000	269000	267880	269900	269700	269000	268500	268750	269500	267900	269000	265000	267900	265000	279900	279900	284900	284900	289000	279900	287200	289900	289000	293000	295000	293000	285000	294000	289900	294995	295000	299500	299624.5	305000	299900	299624.5	299900	310391	305000	299971	310000	314195	314000	315250	314310	315000	317610	315000	315000
